city,lat,long,make,mileage,model,price,province,sepc,year
Montréal,45.4972159,-73.6103642,Kia,107865,Kia Sorento,7245,Québec,Kia Sorento LX BAS KM JAMAIS ACCIDENTE,2012
Montréal,45.4972159,-73.6103642,Kia,117118,Kia Soul,8477,Québec,Kia Soul 4U - TOIT OUVRANT - SIÈGE CHAUFFANT,2012
London,42.9537654,-81.2291529,Kia,174988,Kia Optima,8407,Ontario,Kia Optima EX Aftermarket Rims-Lthr-Pwr St-Pwr Windows-Htd St,2012
Mississauga,43.590338,-79.645729,Kia,124900,Kia Optima,8488,Ontario,Kia Optima LX,2012
Sherwood Park,53.5256963,-113.2966313,Kia,164414,Kia Optima,8392,Alberta,Kia Optima LX ,2012
Orleans,45.4810323,-75.5100002,Kia,174950,Kia Sorento,8388,Ontario,Kia Sorento LX W,2012
Lévis,46.7910096,-71.1753274,Kia,132700,Kia Optima,8494,Québec,Kia Optima EX,2012
Ottawa,45.421106,-75.690308,Kia,161817,Kia Rio,5888,Ontario,Kia Rio LX,2012
Thetford Mines,46.091329,-71.30127,Kia,139540,Kia Optima,8495,Québec,Kia Optima EX,2012
Milton,43.513671,-79.882817,Kia,149737,Kia Soul,8495,Ontario,Kia Soul 4U NO ACCIDENT ONE OWNER CERTIFIED 2YR WARRANTY,2012
Toronto,43.653963,-79.387207,Kia,142267,Kia Sportage,10988,Ontario,Kia Sportage LX,2012
Lévis,46.7910096,-71.1753274,Kia,123600,Kia Optima,8494,Québec,Kia Optima EX,2012
Oshawa,43.91768,-78.862953,Kia,152000,Kia Rio,5888,Ontario,Kia Rio,2012
Longueuil,45.5172382,-73.4467466,Kia,162391,Kia Forte,5488,Québec,Kia Forte 2.0L EX   ,2012
St-Jérôme,45.775426,-74.013176,Kia,80751,Kia Forte,5495,Québec,Kia Forte 2.0L LX  BAS KILO GR ÉLECT BLUETOOTH,2012
Trois-Rivières,46.3507999,-72.5571257,Kia,117065,Kia Sorento,10495,Québec,Kia Sorento LX,2012
Lévis,46.7910096,-71.1753274,Kia,117604,Kia Sportage,10221,Québec,Kia Sportage Traction intégrale 4 portes,2012
